Title,Price,URL Link
"Lenovo IdeaPad 1 AMD Ryzen 5 5625U 15.6 inch (38.5cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/3 Month Game Pass/Grey/1.6Kg), 82R4011CIN",39990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTM3MDM1NzMxODE5OTQ5OjE3NTAwODA4NTg6c3BfbXRmOjMwMDU2ODgwMjgxNjEzMjo6MDo6&url=%2FLenovo-IdeaPad-38-5cm-Windows-82R4011CIN%2Fdp%2FB0F8MX6QK1%2Fref%3Dsr_1_187_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080858%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo Smartchoice LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 3050 6GB/Win 11/Non-MSO/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN",64990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTM3MDM1NzMxODE5OTQ5OjE3NTAwODA4NTg6c3BfbXRmOjMwMDI2Mzc1MDQ3NjMzMjo6MDo6&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS003NIN%2Fdp%2FB0D49RN3X6%2Fref%3Dsr_1_188_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080858%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HONOR Pad 9 (Smartchoice) WiFi Tablet with Free Bluetooth Keyboard, 12.1-Inch 2.5K Display, 8GB, 256GB Storage, Snapdragon 6 Gen 1 (4nm), 8 Speakers, Up-to 17 Hours, Android 13, Metal Body, Gray",23350,https://www.amazon.in/HONOR-Pad-Bluetooth-12-1-Inch-Snapdragon/dp/B0CY2QL1JR/ref=sr_1_189?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-189
"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,1TB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.59kg, Iris Xe, FHD Camera w/Shutter, FD0552TU",60990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTkwNTg4NDc3NzYzMDU1OjE3NTAwODA3NjU6c3BfYXRmX25leHQ6MzAwNTg5MTQyNDM2MjMyOjowOjo&url=%2FHP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU%2Fdp%2FB0F671GG5M%2Fref%3Dsr_1_17_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.q0iux3RAUuGdO4WDoq59BBEStt1zimLjti8kNW_ir0IvxAA-zkisQUdiRnsmlxkI5poACRUz0fDJQ6MtdYQ-NBTZy0C2nzsGIwOmmFkOahAhc0qpxwil9ZbCSRgdT46oubUIB-fZvb5LyHAejaLxmrg3L8gjAqrJuciQG91--DMg93FPzEBt2NvXDYbjNGc6c3GPWdj7E1luv7Y0ojZD2416mfgZsaVS2GIu9PzI3uI.ONcPyGZ26HCKkqfbAF9imnSA6B2HJGNW6tZ1LbfHz8s%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080765%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Ant Esports GP110 Wired Gamepad, Compatible for PC & Laptop Computer (Windows 10/8 /7) / PS3 / Android",999,https://www.amazon.in/Ant-Esports-GP110-Compatible-Computer/dp/B09FT5DXC7/ref=sr_1_190?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-190
"Asus Ad45-00B 45W Laptop Charger/Adapter for Select Models for Asus-20 V,2.5 A,4 Mm X 1.2Mm Diam-Black",1449,https://www.amazon.in/Ad45-00B-Charger-Adapter-Asus-20-Diam-Black/dp/B0DKC2DQBZ/ref=sr_1_191?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-191
"Gizga Essentials Reversible Laptop Sleeve 14.1 Inch, Dual Color Neoprene Laptop Cover, Zipperless, Waterproof, Slim Fit Laptop Case for HP Dell Lenovo Asus Acer, MacBook, Mouse Pad Use (Red/Black)",199,https://www.amazon.in/Essentials-Reversible-Neoprene-Zipperless-Waterproof/dp/B012LFHT6O/ref=sr_1_192?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-192
Artis 65Watt Universal Laptop Adapter with 8 Interchangeable Connector pins (Power Cord Included) Compatible with USB Type C/Dell/HP/Lenovo/ASUS/Acer/Samsung/Compaq/IBM/Toshiba,1099,https://www.amazon.in/Artis-Universal-Adapter-Interchangeable-Connector/dp/B01KQWPRQS/ref=sr_1_193?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-193
"Mokobara The Em Laptop Sleeve Compatible with 14 & 15.6"" inch Laptop, MacBook & Notebook | Padded Laptop Compartment with Luggage Sleeve (14 Inch, Black",1299,https://www.amazon.in/Mokobara-Compatible-MacBook-Notebook-Compartment/dp/B0CH89QW9F/ref=sr_1_194?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-194
"Sounce Protective Laptop Bag Sleeve fits Upto 13.3"" Wrinkle Free, Padded, Water Resistant Light Neoprene case Cover Pouch, Compatible for All Notebooks Such as Mac Book Pro (13.3 inch)",299,https://www.amazon.in/Sounce-Protective-Resistant-Compatible-Notebooks/dp/B0DHSDZ5WW/ref=sr_1_195?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-195
"ASA Global Solution Fabric 16 inches for Gaming Laptop Sleeve with Shock and Water Resistance, Design, Main Utility Pocket",449,https://www.amazon.in/ASA-Global-Solution-Resistance-Utility/dp/B08WWNDHGY/ref=sr_1_196?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE&dib_tag=se&keywords=laptop&qid=1750080858&sprefix=laptop%2Caps%2C236&sr=8-196
"Lenovo IdeaPad Slim 3 12th Gen Core i5-12450H 14 inch (35.5cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/MS Office 2021/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Grey/1.3Kg), 83EQ005TIN",42990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTM3MDM1NzMxODE5OTQ5OjE3NTAwODA4NTg6c3BfYnRmOjMwMDUyNTEzMDgzNTgzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ005TIN%2Fdp%2FB0F32TFC2H%2Fref%3Dsr_1_197_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080858%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop",91990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTM3MDM1NzMxODE5OTQ5OjE3NTAwODA4NTg6c3BfYnRmOjMwMDQ0OTYwMTE1NjIzMjo6MDo6&url=%2FLenovo-7435HS-4060-8GB-Windows-83JC00EHIN%2Fdp%2FB0DPQJZ3JR%2Fref%3Dsr_1_198_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.TEo1qaoR_hw4hfWPfcwrqbXjRHn2p-_kezlpwd0_0zZEJxznekBDuq51--VeTNiHbZCCCQihlZvuVjzuwceCN248Jt7qLhLs5JEdF1icMQBKOgYtNDIDHt4-1HchKNURxBs7WhTjC2SeoqNd01ZTIX0p_ksQjkgujOmsdqJHL7H1q93Cj35P7rAAnXLzV3uAYxJ8-OKUIDIBXtyoYw9AA6lMXI8Jr0pCm_ZURiUP1jk.vVvH9od7GdiaElXGEtvrCILqlnIeEEBMvsI6QjBtcwE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080858%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Chuwi GemiBook X Pro 14.1"" Laptop, 8GB LPDDR5 RAM 256GB SSD, Windows 11, Intel 12th Gen N100(up to 3.4GHz), WiFi 6, USB3.0, Webcam, Bluetooth 5.2, 38Wh, 1.46kg (Iron Gray)",17990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTI1NTU5OTcwNjc4NzoxNzUwMDgwODY4OnNwX2F0Zl9uZXh0OjMwMDU2MTI1MTU2NjAzMjo6MDo6&url=%2FChuwi-GemiBook-Pro-Windows-Bluetooth%2Fdp%2FB0CP96SSRP%2Fref%3Dsr_1_193_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080868%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Victus, 12th Gen Intel Core i7-12650H,NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm), Flicker-Free Gaming Laptop, Enhanced Cooling, fa1382TX",68990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTkwNTg4NDc3NzYzMDU1OjE3NTAwODA3NjU6c3BfYXRmX25leHQ6MzAwNTMzNTE2MTQxMzMyOjowOjo&url=%2FHP-i7-12650H-15-6-inch-Response-fa1382TX%2Fdp%2FB0D81CWDSX%2Fref%3Dsr_1_18_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.q0iux3RAUuGdO4WDoq59BBEStt1zimLjti8kNW_ir0IvxAA-zkisQUdiRnsmlxkI5poACRUz0fDJQ6MtdYQ-NBTZy0C2nzsGIwOmmFkOahAhc0qpxwil9ZbCSRgdT46oubUIB-fZvb5LyHAejaLxmrg3L8gjAqrJuciQG91--DMg93FPzEBt2NvXDYbjNGc6c3GPWdj7E1luv7Y0ojZD2416mfgZsaVS2GIu9PzI3uI.ONcPyGZ26HCKkqfbAF9imnSA6B2HJGNW6tZ1LbfHz8s%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080765%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (16GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BSIN",49990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTI1NTU5OTcwNjc4NzoxNzUwMDgwODY4OnNwX2F0Zl9uZXh0OjMwMDU3NjY1NTM0NDEzMjo6MDo6&url=%2FLenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BSIN%2Fdp%2FB0DZJ262NX%2Fref%3Dsr_1_194_sspa%3Fcrid%3D13LY6V3ENLKJD%26dib%3DeyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1750080868%26sprefix%3Dlaptop%252Caps%252C236%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
STRIFF World Map Extended Size (800 mm x 300 mm x 2 mm) Gaming Mouse Pad| Desk Mat | Stitched Edges| Non-Slip Rubber Base|Computer Laptop|Keyboard Mouse Pad for Office & Home (World Map),229,https://www.amazon.in/STRIFF-Extended-Stitched-Non-Slip-Computer/dp/B0CXDN7V9N/ref=sr_1_195?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-195
"Dyazo 13-13.3"" inch Laptop Sleeve case Cover Bag Compatible for All Notebooks Such as Mac Book Pro or Air 2023-2021 M2 M1 with Front Accessories Pocket Neoprene Black",379,https://www.amazon.in/Dyazo-Compatible-Notebooks-2023-2021-Accessories/dp/B0BVQWB4YZ/ref=sr_1_196?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-196
"DYAZO 13"" to 13.3 inch Laptop Sleeve/Cover/Case with Handle & Two Accessories Compatible for Apple, Dell, Lenovo, ASUS, Hp, Samsung, Mi, MacBook and All Other Notebooks (Grey)",299,https://www.amazon.in/Accessories-Compatible-Samsung-MacBook-Notebooks/dp/B0BRJ9KGM5/ref=sr_1_197?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-197
"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",269,https://www.amazon.in/Lenovo-GX30M39704-300-USB-Mouse/dp/B073BRXPZX/ref=sr_1_198?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-198
"Lapster Chillpro Ultra Laptop Cooler pad with Dual Cooling Fans, Multi-Level Height Adjustable, Mobile Holder, USB Powered, Metal Mesh Grill, for Upto 15.6 Inch Laptops (Black)",599,https://www.amazon.in/Lapster-Chillpro-Cooling-Multi-Level-Adjustable/dp/B0DTTQB236/ref=sr_1_199?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-199
OneAssist 2 Years Total Protection Plan for Laptop Between INR 25001-30000 (E-Mail Delivery Only),1399,https://www.amazon.in/OneAssist-Protection-Between-25001-30000-Delivery/dp/B0CM77C4JY/ref=sr_1_200?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-200
"Sounce Ergonomic Mouse Pad, Non-Slip, Anti-Skid, Waterproof, Splash-Proof Precision Tracking, Durable, Suitable for Gaming, Computer, Laptop, Home & Office (9.8 X 8.2 Inch Black).",99,https://www.amazon.in/Sounce-Ergonomic-Anti-Skid-Waterproof-Splash-Proof/dp/B0C5WY846P/ref=sr_1_201?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-201
"Portronics Clean G 20 in 1 Multipurpose Device Cleaner Cleaning Kit for Laptops, Smartphones, Keyboards, Desktop & Earphones(White)",579,https://www.amazon.in/Portronics-Multipurpose-Smartphones-Keyboards-Earphones/dp/B0CG1WJVH3/ref=sr_1_202?crid=13LY6V3ENLKJD&dib=eyJ2IjoiMSJ9.cGXE6HuqixG9Xwl1LTAru8QB7lqqkitDKd5Beyz_cgYqD8GKPZ-jadX2aTwTU81fL3gksZp_d9v3UPw7s-KvozBl1q5OFLnIId33GHZ1U37K2OSsZM87936yuOtJ6a3V8hl-k6iX558IZ-1YEP4ET3oPl5vV6XD4dnivuTrgpNCBl7CXPwIACqW8qe7gBR2kNtDYpLoS9DpzNCt6eIzrtxvaR9Dum2EeL-pSlqni7LA.5NcYMq0vsDpEvZzgSYsifOxUuCeiAT9pGTcEWcYWvgU&dib_tag=se&keywords=laptop&qid=1750080868&sprefix=laptop%2Caps%2C236&sr=8-202
